poisonous,cap_shape,cap_surface,gill_size
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
FALSE,bell,fibrous,broad
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,smooth,broad
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,smooth,broad
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,bell,smooth,broad
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
FALSE,convex,fibrous,broad
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,fibrous,broad
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,bell,smooth,broad
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,convex,smooth,broad
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
FALSE,knobbed,fibrous,broad
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,bell,fibrous,broad
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,convex,smooth,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
FALSE,convex,smooth,broad
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,knobbed,smooth,broad
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
FALSE,convex,fibrous,broad
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,convex,fibrous,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,fibrous,broad
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,convex,smooth,broad
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,convex,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,bell,fibrous,broad
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
FALSE,bell,smooth,broad
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,broad
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,convex,fibrous,broad
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,bell,fibrous,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,knobbed,fibrous,broad
FALSE,bell,smooth,broad
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,convex,fibrous,broad
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,convex,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,bell,smooth,broad
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,broad
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,knobbed,fibrous,broad
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,convex,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
FALSE,convex,scaly,broad
FALSE,bell,smooth,broad
FALSE,knobbed,smooth,broad
FALSE,convex,fibrous,broad
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
FALSE,convex,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,bell,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,bell,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,knobbed,fibrous,broad
TRUE,knobbed,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
FALSE,bell,fibrous,broad
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,flat,smooth,broad
FALSE,convex,scaly,broad
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
FALSE,convex,fibrous,broad
FALSE,bell,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,flat,scaly,broad
TRUE,knobbed,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,flat,scaly,narrow
FALSE,convex,fibrous,broad
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,scaly,narrow
FALSE,knobbed,fibrous,broad
TRUE,knobbed,smooth,narrow
TRUE,knobbed,scaly,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
FALSE,bell,smooth,broad
TRUE,flat,smooth,narrow
TRUE,knobbed,scaly,narrow
FALSE,convex,smooth,broad
TRUE,flat,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,fibrous,broad
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,bell,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,bell,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,knobbed,scaly,broad
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,narrow
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,narrow
TRUE,knobbed,scaly,narrow
FALSE,knobbed,fibrous,broad
FALSE,convex,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,knobbed,scaly,narrow
TRUE,knobbed,smooth,narrow
FALSE,convex,smooth,broad
FALSE,knobbed,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,smooth,broad
FALSE,convex,fibrous,broad
TRUE,knobbed,scaly,narrow
FALSE,bell,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,flat,smooth,narrow
TRUE,flat,scaly,narrow
FALSE,knobbed,smooth,broad
FALSE,convex,smooth,broad
TRUE,flat,scaly,narrow
TRUE,convex,smooth,narrow
FALSE,convex,fibrous,broad
FALSE,knobbed,fibrous,broad
TRUE,flat,smooth,narrow
FALSE,flat,smooth,broad
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,smooth,broad
FALSE,convex,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,convex,smooth,narrow
TRUE,convex,smooth,narrow
TRUE,knobbed,smooth,narrow
TRUE,convex,smooth,narrow
FALSE,knobbed,fibrous,broad
FALSE,knobbed,smooth,broad
TRUE,knobbed,scaly,broad
FALSE,convex,fibrous,broad
FALSE,convex,smooth,broad
FALSE,convex,smooth,broad
TRUE,knobbed,scaly,narrow
